user_id,item_id,rating,timestamp
30,232,5.0,1428796800
30,364,5.0,1428796800
30,407,5.0,1428796800
30,777,5.0,1428796800
31,6,5.0,1393891200
31,146,5.0,1393891200
31,232,5.0,1393891200
31,364,5.0,1393891200
31,407,5.0,1393891200
31,777,5.0,1393891200
32,6,3.0,1399766400
32,146,3.0,1399766400
32,232,3.0,1399766400
32,234,3.0,1399766400
32,364,3.0,1399766400
32,407,3.0,1399766400
32,777,3.0,1399766400
33,536,5.0,1371686400
33,704,4.0,1414713600
33,33,3.0,1422489600
33,184,5.0,1429488000
33,456,4.0,1429488000
33,95,5.0,1429833600
33,280,5.0,1445644800
33,604,4.0,1447286400
33,505,5.0,1463616000
33,149,5.0,1464048000
33,331,5.0,1464825600
33,517,5.0,1465430400
33,85,5.0,1467072000
33,27,5.0,1477526400
33,243,5.0,1486425600
33,152,5.0,1490227200
33,431,5.0,1490227200
33,782,5.0,1491436800
33,245,5.0,1497484800
33,11,5.0,1498089600
33,599,4.0,1498089600
33,394,4.0,1498262400
34,6,5.0,1377993600
34,146,5.0,1377993600
34,232,5.0,1377993600
34,364,5.0,1377993600
34,407,5.0,1377993600
34,777,5.0,1377993600
35,705,4.0,1429660800
35,727,4.0,1444608000
35,604,5.0,1447632000
36,716,4.0,1391904000
36,609,3.0,1402963200
36,640,4.0,1403568000
36,535,4.0,1414886400
36,321,4.0,1415059200
36,9,5.0,1445040000
36,280,3.0,1447459200
37,527,5.0,1479859200
37,818,1.0,1489881600
37,668,5.0,1491177600
37,255,5.0,1491696000
37,614,5.0,1491696000
37,253,5.0,1493510400
37,630,5.0,1493510400
37,709,5.0,1496361600
38,716,5.0,1392508800
38,638,3.0,1404864000
38,557,4.0,1416355200
38,18,4.0,1446768000
38,593,3.0,1448582400
38,312,5.0,1451692800
38,370,1.0,1457740800
38,176,4.0,1460851200
38,132,5.0,1461024000
38,505,4.0,1463011200
38,3,3.0,1467936000
38,192,3.0,1469577600
38,721,3.0,1477008000
38,204,2.0,1479427200
38,240,4.0,1483488000
38,713,4.0,1485561600
38,8,5.0,1502668800
38,63,4.0,1503705600
38,92,4.0,1503705600
39,130,4.0,1370995200
39,360,3.0,1400284800
39,320,4.0,1408406400
39,690,4.0,1415664000
39,474,3.0,1417478400
39,209,5.0,1430697600
39,359,5.0,1470873600
39,11,4.0,1498003200
39,669,3.0,1525996800
40,355,5.0,1477440000
40,603,5.0,1477958400
40,527,5.0,1479427200
40,243,3.0,1485648000
40,275,3.0,1485648000
40,42,5.0,1486080000
40,354,5.0,1487203200
40,476,5.0,1487203200
40,783,5.0,1488844800
40,614,5.0,1489881600
40,739,3.0,1493424000
40,142,5.0,1493769600
40,46,5.0,1498780800
40,245,5.0,1498780800
40,373,5.0,1498780800
40,394,5.0,1498780800
40,599,5.0,1498780800
41,6,2.0,1373500800
41,146,2.0,1373500800
41,232,2.0,1373500800
41,364,2.0,1373500800
41,407,2.0,1373500800
41,777,2.0,1373500800
42,755,5.0,1456185600
42,548,5.0,1456876800
42,590,5.0,1468454400
42,555,4.0,1477699200
42,352,5.0,1480636800
42,264,4.0,1484352000
42,152,4.0,1490227200
42,431,4.0,1490227200
42,739,5.0,1493251200
42,515,5.0,1503360000
42,693,5.0,1504051200
42,115,4.0,1511481600
43,627,5.0,1388966400
43,520,5.0,1391558400
43,622,5.0,1415145600
43,37,5.0,1454976000
43,644,5.0,1469491200
43,217,4.0,1480464000
44,98,5.0,1392768000
44,371,4.0,1396224000
44,695,5.0,1414972800
44,784,5.0,1415664000
44,687,5.0,1416096000
44,199,4.0,1422835200
44,593,5.0,1448841600
44,664,5.0,1448841600
44,684,4.0,1448841600
44,332,4.0,1458691200
44,4,4.0,1460851200
44,132,5.0,1461369600
44,423,5.0,1472860800
44,452,5.0,1482364800
44,303,4.0,1489622400
44,390,5.0,1492128000
44,195,5.0,1497657600
44,245,5.0,1497657600
45,376,5.0,1376524800
45,790,3.0,1394755200
45,746,5.0,1404345600
45,459,5.0,1412985600
46,6,1.0,1469923200
46,146,1.0,1469923200
46,232,1.0,1469923200
46,364,1.0,1469923200
46,407,1.0,1469923200
46,777,1.0,1469923200
47,227,5.0,1469318400
47,438,5.0,1469318400
47,765,5.0,1469318400
48,6,5.0,1382918400
48,146,5.0,1382918400
48,232,5.0,1382918400
48,234,5.0,1382918400
48,364,5.0,1382918400
48,407,5.0,1382918400
48,777,5.0,1382918400
49,438,5.0,1453939200
49,765,5.0,1453939200
49,788,5.0,1453939200
50,6,5.0,1408320000
50,146,5.0,1408320000
50,232,5.0,1408320000
50,364,5.0,1408320000
50,407,5.0,1408320000
50,777,5.0,1408320000
51,535,4.0,1416009600
51,481,4.0,1430179200
51,188,5.0,1431043200
51,592,4.0,1434412800
51,813,5.0,1444953600
52,23,4.0,1376956800
52,791,5.0,1402790400
52,640,5.0,1404000000
52,710,4.0,1404000000
52,646,5.0,1415232000
52,797,5.0,1415664000
52,456,5.0,1429747200
52,194,5.0,1430352000
52,288,5.0,1446336000
52,664,5.0,1448496000
52,524,5.0,1449360000
52,312,2.0,1453334400
52,47,5.0,1461283200
52,748,4.0,1470528000
52,358,5.0,1472860800
52,142,5.0,1477958400
52,458,4.0,1527292800
53,300,5.0,1484784000
53,614,5.0,1490572800
53,668,5.0,1491609600
53,255,5.0,1492473600
53,181,5.0,1493337600
53,253,5.0,1493424000
53,630,5.0,1493856000
53,709,5.0,1493856000
53,142,5.0,1494028800
53,436,5.0,1497139200
53,11,5.0,1498089600
53,281,5.0,1501977600
54,6,5.0,1407369600
54,146,5.0,1407369600
54,232,5.0,1407369600
54,234,5.0,1407369600
54,364,5.0,1407369600
54,407,5.0,1407369600
54,777,5.0,1407369600
55,454,5.0,1457395200
55,187,4.0,1464652800
55,749,5.0,1475193600
55,404,5.0,1481760000
55,614,4.0,1490745600
56,242,5.0,1491436800
56,40,5.0,1492819200
56,46,5.0,1498003200
56,11,5.0,1499126400
56,599,5.0,1499126400
56,245,5.0,1499472000
57,579,2.0,1306195200
57,840,5.0,1391040000
57,463,3.0,1428451200
57,322,5.0,1439596800
57,250,5.0,1446422400
57,828,4.0,1448064000
57,276,3.0,1448323200
57,664,5.0,1449273600
57,415,4.0,1478822400
57,168,2.0,1485216000
57,633,4.0,1485302400
57,365,5.0,1486857600
57,841,4.0,1489968000
57,152,5.0,1490486400
57,431,5.0,1490486400
57,739,4.0,1492473600
57,373,5.0,1497571200
57,245,4.0,1498089600
57,394,4.0,1498694400
57,599,5.0,1499040000
57,247,5.0,1502668800
57,186,4.0,1524268800
58,455,4.0,1434326400
58,530,5.0,1434326400
58,753,5.0,1434326400
59,627,4.0,1392854400
59,690,4.0,1415404800
59,463,4.0,1429833600
60,6,5.0,1510272000
60,146,5.0,1510272000
60,232,5.0,1510272000
60,364,5.0,1510272000
60,407,5.0,1510272000
60,777,5.0,1510272000
61,6,5.0,1406246400
61,146,5.0,1406246400
61,232,5.0,1406246400
61,234,5.0,1406246400
61,364,5.0,1406246400
61,407,5.0,1406246400
61,777,5.0,1406246400
62,600,3.0,1376524800
62,761,4.0,1390262400
62,274,3.0,1457740800
62,433,5.0,1457740800
62,94,3.0,1458432000
62,297,4.0,1460419200
62,736,5.0,1472083200
63,64,4.0,1390953600
63,771,3.0,1416441600
63,125,5.0,1419033600
63,251,3.0,1419033600
63,366,4.0,1419120000
63,578,3.0,1419120000
63,61,4.0,1439164800
63,667,4.0,1439251200
63,155,5.0,1442102400
63,556,4.0,1442534400
63,372,3.0,1443398400
63,183,4.0,1443830400
63,29,5.0,1445472000
63,32,5.0,1445558400
63,831,4.0,1445558400
63,165,3.0,1446768000
63,602,4.0,1446854400
63,756,3.0,1447113600
63,142,4.0,1447286400
63,219,4.0,1448841600
63,224,5.0,1448841600
63,755,4.0,1455494400
63,326,4.0,1458259200
63,249,4.0,1459814400
63,132,4.0,1462147200
63,331,4.0,1465689600
63,666,2.0,1465862400
63,26,5.0,1466726400
63,3,4.0,1468022400
63,202,5.0,1469232000
63,353,4.0,1470441600
63,337,5.0,1473984000
63,12,4.0,1474329600
63,118,5.0,1475107200
63,754,5.0,1475107200
63,343,4.0,1475539200
63,28,4.0,1476576000
63,649,5.0,1477353600
63,555,4.0,1478304000
63,713,5.0,1485648000
63,31,4.0,1498003200
63,11,4.0,1498089600
63,599,4.0,1498262400
63,127,3.0,1499731200
63,394,4.0,1499817600
63,775,5.0,1516406400
64,6,4.0,1391990400
64,146,4.0,1391990400
64,232,4.0,1391990400
64,364,4.0,1391990400
64,407,4.0,1391990400
64,777,4.0,1391990400
65,541,5.0,1410998400
65,33,4.0,1422921600
65,314,4.0,1423612800
65,95,4.0,1429747200
65,184,5.0,1429747200
65,442,5.0,1445472000
65,331,5.0,1465257600
65,243,4.0,1498348800
66,311,5.0,1472947200
66,444,5.0,1474675200
66,158,5.0,1495843200
67,6,5.0,1455321600
67,146,5.0,1455321600
67,232,5.0,1455321600
67,364,5.0,1455321600
67,407,5.0,1455321600
67,777,5.0,1455321600
68,438,5.0,1446940800
68,554,5.0,1446940800
68,769,5.0,1446940800
69,553,4.0,1488672000
69,808,1.0,1498262400
69,281,1.0,1501891200
69,92,1.0,1503532800
69,621,1.0,1503532800
69,245,3.0,1507852800
69,373,3.0,1508284800
70,89,1.0,1377129600
70,88,5.0,1379376000
70,138,5.0,1391299200
70,330,5.0,1397520000
70,483,5.0,1417478400
70,266,5.0,1418947200
70,48,5.0,1422316800
70,629,5.0,1424304000
70,529,4.0,1440460800
70,9,4.0,1445299200
70,286,4.0,1452297600
70,767,4.0,1460073600
70,117,2.0,1467244800
70,649,2.0,1477267200
70,49,5.0,1482278400
70,707,5.0,1482451200
71,267,5.0,1446940800
71,277,5.0,1446940800
71,292,5.0,1446940800
72,121,4.0,1404259200
72,494,5.0,1404259200
72,642,5.0,1404259200
73,536,1.0,1370908800
73,395,5.0,1395273600
73,391,4.0,1415750400
73,14,3.0,1430870400
73,410,4.0,1444003200
73,333,5.0,1455840000
73,419,4.0,1488585600
74,112,5.0,1401494400
74,780,5.0,1405123200
74,336,5.0,1441929600
74,219,5.0,1450483200
74,117,5.0,1466553600
74,202,5.0,1469318400
74,386,5.0,1491436800
74,599,5.0,1500508800
75,6,1.0,1476144000
75,146,1.0,1476144000
75,232,1.0,1476144000
75,364,1.0,1476144000
75,407,1.0,1476144000
75,777,1.0,1476144000
76,6,5.0,1406160000
76,146,5.0,1406160000
76,232,5.0,1406160000
76,364,5.0,1406160000
76,407,5.0,1406160000
76,777,5.0,1406160000
77,816,5.0,1416441600
77,730,5.0,1421020800
77,102,5.0,1449619200
77,238,4.0,1457827200
77,610,5.0,1457827200
77,649,5.0,1457827200
77,281,5.0,1459987200
77,441,5.0,1486339200
78,685,5.0,1414713600
78,124,4.0,1422921600
78,705,5.0,1430179200
78,14,4.0,1431388800
78,409,5.0,1445731200
78,246,4.0,1461369600
78,281,5.0,1462752000
78,631,5.0,1468627200
78,603,4.0,1469577600
78,353,4.0,1470268800
78,591,5.0,1472860800
79,694,3.0,1408406400
79,170,5.0,1444953600
79,492,3.0,1444953600
79,676,3.0,1445299200
79,367,4.0,1445385600
79,34,5.0,1445644800
79,201,5.0,1445731200
79,602,5.0,1449100800
79,355,5.0,1477612800
79,42,5.0,1488931200
79,243,5.0,1488931200
79,303,5.0,1491350400
79,571,4.0,1494028800
79,519,5.0,1494115200
79,599,5.0,1499212800
79,245,5.0,1499385600
80,757,5.0,1481760000
80,665,5.0,1482105600
80,342,5.0,1482364800
81,6,5.0,1468800000
81,146,5.0,1468800000
81,232,5.0,1468800000
81,364,5.0,1468800000
81,407,5.0,1468800000
81,777,5.0,1468800000
82,477,5.0,1415232000
82,154,5.0,1420675200
82,417,3.0,1472688000
83,6,3.0,1373241600
83,84,3.0,1373241600
83,146,3.0,1373241600
83,232,3.0,1373241600
83,311,4.0,1373241600
83,364,3.0,1373241600
83,407,3.0,1373241600
83,662,5.0,1373241600
83,777,3.0,1373241600
84,263,5.0,1425772800
84,11,5.0,1498089600
84,168,5.0,1498089600
84,394,5.0,1498089600
84,245,5.0,1498694400
85,347,5.0,1390348800
85,239,5.0,1411862400
85,689,5.0,1416441600
85,797,4.0,1416873600
85,263,5.0,1427500800
85,503,4.0,1430697600
85,367,4.0,1444521600
85,492,4.0,1444780800
85,425,5.0,1445558400
85,427,4.0,1447632000
85,53,5.0,1448150400
85,533,4.0,1460160000
85,720,4.0,1468281600
85,335,5.0,1469923200
85,359,4.0,1473033600
85,237,4.0,1475625600
85,476,5.0,1487376000
86,421,5.0,1468454400
86,642,5.0,1509235200
86,701,5.0,1509235200
87,89,5.0,1352937600
87,130,4.0,1371945600
87,491,5.0,1414800000
87,576,4.0,1418774400
88,6,5.0,1403395200
88,146,5.0,1403395200
88,232,5.0,1403395200
88,364,5.0,1403395200
88,407,5.0,1403395200
88,777,5.0,1403395200
89,6,4.0,1447200000
89,146,4.0,1447200000
89,232,4.0,1447200000
89,364,4.0,1447200000
89,407,4.0,1447200000
89,777,4.0,1447200000
90,462,5.0,1430956800
90,821,5.0,1430956800
90,294,5.0,1445644800
90,5,5.0,1449619200
90,443,5.0,1485561600
90,677,4.0,1501977600
91,6,4.0,1408492800
91,146,4.0,1408492800
91,232,4.0,1408492800
91,364,4.0,1408492800
91,407,4.0,1408492800
91,777,4.0,1408492800
92,6,5.0,1497916800
92,232,5.0,1497916800
92,364,5.0,1497916800
92,407,5.0,1497916800
93,261,2.0,1373760000
93,203,4.0,1430092800
93,246,3.0,1461283200
94,257,3.0,1392854400
94,787,4.0,1400112000
94,551,4.0,1415232000
94,59,4.0,1419033600
94,33,4.0,1440460800
94,567,4.0,1440460800
94,135,4.0,1444867200
94,517,4.0,1466985600
94,331,4.0,1467072000
94,215,4.0,1468454400
94,471,4.0,1470528000
94,97,4.0,1482969600
94,167,5.0,1490572800
94,599,3.0,1498176000
94,92,4.0,1503446400
94,621,4.0,1503446400
95,220,5.0,1434412800
95,676,5.0,1434412800
95,401,5.0,1434499200
96,6,4.0,1393804800
96,146,4.0,1393804800
96,232,4.0,1393804800
96,364,4.0,1393804800
96,407,4.0,1393804800
96,777,4.0,1393804800
97,262,2.0,1424131200
97,183,5.0,1444348800
97,313,3.0,1447545600
97,26,4.0,1468540800
97,798,3.0,1469577600
97,732,5.0,1482451200
97,377,3.0,1488844800
98,472,4.0,1392249600
98,493,3.0,1414972800
98,321,3.0,1415836800
99,69,5.0,1414800000
99,480,4.0,1466035200
99,671,5.0,1482624000
99,732,5.0,1484265600
99,599,4.0,1499731200
100,74,4.0,1484524800
100,168,3.0,1485475200
100,298,4.0,1502582400
101,791,4.0,1406246400
101,483,4.0,1415836800
101,797,4.0,1415836800
101,219,2.0,1449705600
101,380,4.0,1468886400
101,795,5.0,1496707200
102,6,5.0,1474329600
102,232,5.0,1474329600
102,364,5.0,1474329600
102,407,5.0,1474329600
103,57,4.0,1417737600
103,13,5.0,1437004800
103,358,2.0,1474329600
104,23,4.0,1377388800
104,489,5.0,1377388800
104,790,3.0,1396656000
104,215,5.0,1467417600
104,747,3.0,1468195200
104,713,1.0,1487548800
104,709,3.0,1496534400
105,162,3.0,1441843200
105,237,5.0,1473638400
105,46,4.0,1497830400
106,475,4.0,1453766400
106,19,5.0,1463270400
106,799,4.0,1464307200
106,423,5.0,1474156800
106,204,5.0,1478476800
107,6,4.0,1465344000
107,146,4.0,1465344000
107,232,4.0,1465344000
107,364,4.0,1465344000
107,407,4.0,1465344000
107,777,4.0,1465344000
108,6,5.0,1369699200
108,146,5.0,1369699200
108,232,5.0,1369699200
108,364,5.0,1369699200
108,407,5.0,1369699200
108,777,5.0,1369699200
109,772,3.0,1477699200
109,160,3.0,1490745600
109,242,4.0,1491523200
109,309,4.0,1492041600
109,519,3.0,1492473600
109,386,2.0,1493596800
109,123,4.0,1499040000
109,528,5.0,1527033600
110,805,4.0,1398988800
110,695,3.0,1415664000
110,294,4.0,1445472000
110,142,4.0,1445644800
110,249,5.0,1458604800
110,335,3.0,1467849600
110,192,4.0,1470096000
110,471,5.0,1471996800
110,237,5.0,1473638400
110,0,5.0,1474416000
110,31,5.0,1497916800
110,373,4.0,1498435200
110,394,2.0,1498435200
110,599,5.0,1498435200
110,245,5.0,1500854400
110,313,5.0,1506470400
111,6,5.0,1367798400
111,232,5.0,1367798400
111,364,5.0,1367798400
111,407,5.0,1367798400
112,429,3.0,1416355200
112,59,5.0,1418169600
112,766,4.0,1420848000
112,411,5.0,1445126400
112,514,5.0,1445212800
112,751,2.0,1468108800
113,347,4.0,1387929600
113,663,3.0,1398297600
113,812,4.0,1404086400
113,459,4.0,1412899200
113,646,3.0,1415404800
113,722,4.0,1443398400
113,566,5.0,1444780800
113,639,4.0,1445126400
113,294,3.0,1445817600
113,313,3.0,1446422400
113,610,3.0,1457481600
113,590,4.0,1468454400
113,608,5.0,1491091200
113,67,4.0,1503187200
114,184,4.0,1430179200
114,318,5.0,1472947200
114,237,5.0,1474502400
114,142,5.0,1477612800
115,157,2.0,1444089600
115,701,1.0,1456185600
115,151,1.0,1465776000
115,434,1.0,1465776000
116,459,4.0,1413331200
116,69,3.0,1414800000
116,495,5.0,1423785600
116,503,5.0,1430352000
116,592,5.0,1433548800
116,265,5.0,1446681600
116,649,5.0,1477180800
116,354,4.0,1485475200
116,739,5.0,1487376000
116,164,5.0,1488240000
116,614,3.0,1490227200
116,282,5.0,1493510400
116,245,4.0,1498089600
117,790,1.0,1397260800
117,87,4.0,1398470400
117,321,4.0,1415577600
117,629,1.0,1424822400
117,263,5.0,1427414400
117,308,5.0,1433635200
117,613,5.0,1433635200
117,5,4.0,1449273600
117,428,3.0,1449273600
117,767,5.0,1461801600
117,149,3.0,1465344000
117,237,4.0,1475020800
117,707,5.0,1482451200
117,245,4.0,1497830400
117,373,4.0,1497830400
117,457,5.0,1509926400
117,620,5.0,1511222400
117,397,5.0,1524182400
117,211,5.0,1524441600
117,619,5.0,1525132800
118,6,5.0,1431561600
118,146,5.0,1431561600
118,232,5.0,1431561600
118,364,5.0,1431561600
118,407,5.0,1431561600
118,777,5.0,1431561600
119,498,5.0,1391126400
119,810,5.0,1440115200
119,826,5.0,1440201600
119,350,3.0,1445904000
119,288,5.0,1446163200
119,763,1.0,1479340800
119,443,3.0,1486166400
119,818,4.0,1489622400
119,386,4.0,1491696000
119,181,4.0,1492732800
119,142,5.0,1501286400
119,176,5.0,1501372800
120,33,4.0,1438128000
120,567,4.0,1438128000
120,253,4.0,1497312000
121,685,5.0,1412985600
121,356,5.0,1413072000
121,773,5.0,1421107200
121,771,5.0,1422057600
121,75,5.0,1445990400
121,820,4.0,1445990400
121,142,4.0,1446595200
121,265,4.0,1447200000
121,524,4.0,1448582400
121,369,4.0,1479081600
121,519,5.0,1491350400
121,400,5.0,1491609600
121,552,4.0,1497657600
121,599,4.0,1498176000
121,373,5.0,1498521600
121,197,4.0,1501113600
121,281,4.0,1501113600
121,185,4.0,1501804800
121,316,5.0,1502409600
121,693,5.0,1504310400
121,25,5.0,1523577600
121,397,5.0,1524182400
121,81,5.0,1528416000
121,248,5.0,1528416000
122,812,5.0,1406246400
122,499,5.0,1406592000
122,595,4.0,1407456000
122,314,5.0,1423958400
122,83,5.0,1424304000
122,487,5.0,1430092800
122,201,5.0,1445731200
122,465,5.0,1451606400
122,447,5.0,1455235200
122,649,5.0,1459728000
122,413,4.0,1466640000
122,720,5.0,1468972800
122,237,4.0,1473552000
122,655,5.0,1477180800
122,632,5.0,1482796800
122,245,5.0,1506556800
123,305,4.0,1394755200
123,486,4.0,1399248000
123,82,4.0,1405468800
123,682,5.0,1411171200
123,256,4.0,1444694400
124,536,4.0,1372550400
124,489,4.0,1378425600
124,723,4.0,1395100800
124,69,4.0,1416009600
124,483,4.0,1416009600
124,557,2.0,1416009600
125,371,5.0,1397692800
125,137,5.0,1421971200
125,199,5.0,1423612800
125,308,5.0,1433721600
125,742,5.0,1455580800
125,414,5.0,1458259200
126,510,4.0,1127174400
126,138,4.0,1391040000
126,236,4.0,1391040000
126,65,5.0,1392768000
126,716,4.0,1392768000
126,90,4.0,1400112000
126,597,4.0,1400112000
126,356,5.0,1414454400
126,66,4.0,1415145600
126,495,4.0,1426464000
126,826,4.0,1438214400
127,786,3.0,1458000000
127,297,4.0,1461024000
127,521,5.0,1464566400
127,603,4.0,1468108800
128,544,5.0,1327795200
128,472,5.0,1391212800
128,257,5.0,1392249600
128,840,2.0,1392249600
128,64,4.0,1393891200
128,395,2.0,1394582400
128,790,4.0,1394668800
128,448,1.0,1399852800
128,172,4.0,1401235200
128,638,5.0,1403568000
128,59,5.0,1418774400
128,399,2.0,1457827200
128,238,5.0,1458345600
128,598,5.0,1460246400
128,187,4.0,1465689600
128,335,4.0,1467072000
128,215,5.0,1467244800
128,408,5.0,1468195200
128,420,4.0,1468195200
128,108,5.0,1469923200
128,268,3.0,1470873600
128,310,4.0,1473552000
128,318,1.0,1473811200
128,118,2.0,1474329600
128,632,5.0,1482796800
128,441,3.0,1485907200
128,11,5.0,1501200000
129,65,2.0,1400716800
129,803,4.0,1414972800
129,474,5.0,1416096000
129,83,3.0,1423008000
129,826,4.0,1437264000
129,344,4.0,1445299200
129,813,4.0,1448582400
129,297,5.0,1461456000
129,149,1.0,1464048000
129,668,5.0,1489795200
130,745,5.0,1401235200
130,66,5.0,1415318400
130,646,5.0,1415491200
130,344,3.0,1447977600
131,622,5.0,1409875200
131,766,5.0,1409875200
131,440,5.0,1435449600
131,825,4.0,1456790400
132,267,5.0,1509840000
132,575,5.0,1509840000
132,765,5.0,1509840000
133,595,4.0,1407456000
133,493,4.0,1415145600
133,815,4.0,1415750400
133,315,4.0,1424044800
133,328,4.0,1431475200
133,11,4.0,1498176000
133,724,2.0,1498348800
